https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume EDO
1583280000,2020-03-04 00:00:00,EDO/USD,0.1876,0.196,0.1828,0.1932,10126.82,54075.07
1583193600,2020-03-03 00:00:00,EDO/USD,0.1969,0.1969,0.1862,0.1876,34482.84,180947.01
1583107200,2020-03-02 00:00:00,EDO/USD,0.1944,0.197,0.1907,0.1969,10256.79,52317.43
1583020800,2020-03-01 00:00:00,EDO/USD,0.1799,0.2001,0.1781,0.1944,9713.43,52274.32
1582934400,2020-02-29 00:00:00,EDO/USD,0.1872,0.1881,0.1781,0.1799,985.0,5352.13
1582848000,2020-02-28 00:00:00,EDO/USD,0.186,0.2024,0.1741,0.1819,18940.18,101900.23
1582761600,2020-02-27 00:00:00,EDO/USD,0.1853,0.1983,0.1717,0.186,4731.66,24895.4
1582675200,2020-02-26 00:00:00,EDO/USD,0.2025,0.2025,0.1744,0.1853,18900.17,101203.47
1582588800,2020-02-25 00:00:00,EDO/USD,0.22,0.2228,0.1992,0.2025,15038.81,70854.52
1582502400,2020-02-24 00:00:00,EDO/USD,0.231,0.2317,0.2171,0.22,13963.05,62296.98
1582416000,2020-02-23 00:00:00,EDO/USD,0.2236,0.2335,0.2206,0.231,39180.78,170507.24
1582329600,2020-02-22 00:00:00,EDO/USD,0.2191,0.2403,0.2171,0.2236,16996.11,74947.24
1582243200,2020-02-21 00:00:00,EDO/USD,0.2235,0.2294,0.2183,0.22,6216.26,28323.52
1582156800,2020-02-20 00:00:00,EDO/USD,0.2277,0.2524,0.216,0.2235,23658.21,105012.35
1582070400,2020-02-19 00:00:00,EDO/USD,0.2391,0.31,0.225,0.2277,147330.73,556557.42
1581984000,2020-02-18 00:00:00,EDO/USD,0.2166,0.245,0.2152,0.2391,30488.3,130497.61
1581897600,2020-02-17 00:00:00,EDO/USD,0.2309,0.2339,0.204,0.2166,13275.89,62102.74
1581811200,2020-02-16 00:00:00,EDO/USD,0.2568,0.288,0.2031,0.2309,55469.16,221639.42
1581724800,2020-02-15 00:00:00,EDO/USD,0.2635,0.2698,0.2451,0.2568,14539.27,56385.78
1581638400,2020-02-14 00:00:00,EDO/USD,0.2546,0.2635,0.2488,0.2635,19915.16,76488.42
1581552000,2020-02-13 00:00:00,EDO/USD,0.2675,0.2729,0.2507,0.2546,21765.57,84065.65
1581465600,2020-02-12 00:00:00,EDO/USD,0.2617,0.2923,0.2567,0.2675,78263.95,285333.54
1581379200,2020-02-11 00:00:00,EDO/USD,0.2384,0.2697,0.229,0.2617,15865.48,63301.81
1581292800,2020-02-10 00:00:00,EDO/USD,0.24,0.2436,0.2234,0.2384,7591.25,32698.92
1581206400,2020-02-09 00:00:00,EDO/USD,0.2283,0.24,0.2178,0.24,5625.72,24131.82
1581120000,2020-02-08 00:00:00,EDO/USD,0.2279,0.2352,0.2162,0.2283,3875.36,17210.38
1581033600,2020-02-07 00:00:00,EDO/USD,0.225,0.2372,0.2179,0.2279,6963.6,30507.91
1580947200,2020-02-06 00:00:00,EDO/USD,0.2067,0.2253,0.2045,0.225,16359.33,75599.39
1580860800,2020-02-05 00:00:00,EDO/USD,0.209,0.2149,0.1971,0.2067,9354.97,45185.69
1580774400,2020-02-04 00:00:00,EDO/USD,0.2004,0.209,0.199,0.209,3694.61,17975.93
1580688000,2020-02-03 00:00:00,EDO/USD,0.1986,0.205,0.194,0.2004,4733.0,23593.2
1580601600,2020-02-02 00:00:00,EDO/USD,0.195,0.2028,0.192,0.1986,5537.49,27998.84
1580515200,2020-02-01 00:00:00,EDO/USD,0.1905,0.2,0.19,0.195,4124.37,21216.18
1580428800,2020-01-31 00:00:00,EDO/USD,0.1872,0.1912,0.1862,0.1905,838.2,4458.98
1580342400,2020-01-30 00:00:00,EDO/USD,0.191,0.1946,0.1854,0.1872,6531.46,34790.08
1580256000,2020-01-29 00:00:00,EDO/USD,0.1982,0.2057,0.185,0.191,24255.64,126540.66
1580169600,2020-01-28 00:00:00,EDO/USD,0.186,0.2023,0.18,0.1858,17860.09,95876.23
1580083200,2020-01-27 00:00:00,EDO/USD,0.184,0.19,0.18,0.186,11226.78,60825.42
1579996800,2020-01-26 00:00:00,EDO/USD,0.193,0.204,0.183,0.184,5961.38,30908.14
1579910400,2020-01-25 00:00:00,EDO/USD,0.181,0.1942,0.179,0.193,12206.54,64556.88
1579824000,2020-01-24 00:00:00,EDO/USD,0.1835,0.1927,0.1791,0.181,11619.71,62535.25
1579737600,2020-01-23 00:00:00,EDO/USD,0.1898,0.19,0.1782,0.1835,8704.25,47689.68
1579651200,2020-01-22 00:00:00,EDO/USD,0.19,0.205,0.1818,0.1898,15295.56,80589.5
1579564800,2020-01-21 00:00:00,EDO/USD,0.1855,0.19,0.1835,0.1887,10953.03,58606.05
1579478400,2020-01-20 00:00:00,EDO/USD,0.1929,0.1974,0.181,0.1855,6522.26,34861.1
1579392000,2020-01-19 00:00:00,EDO/USD,0.1901,0.23,0.1872,0.1929,15480.15,75881.86
1579305600,2020-01-18 00:00:00,EDO/USD,0.2026,0.2026,0.1849,0.1901,13570.95,70400.28
1579219200,2020-01-17 00:00:00,EDO/USD,0.1965,0.2065,0.1884,0.2026,12316.31,62069.99
1579132800,2020-01-16 00:00:00,EDO/USD,0.1861,0.2074,0.1834,0.1965,17371.7,89479.44
1579046400,2020-01-15 00:00:00,EDO/USD,0.1793,0.19,0.1756,0.1861,28452.73,156434.38
1578960000,2020-01-14 00:00:00,EDO/USD,0.1839,0.1974,0.1739,0.1794,41669.35,228355.29
1578873600,2020-01-13 00:00:00,EDO/USD,0.1844,0.1885,0.1801,0.1839,4815.39,26220.67
1578787200,2020-01-12 00:00:00,EDO/USD,0.189,0.1893,0.1843,0.1844,3358.03,18114.19
1578700800,2020-01-11 00:00:00,EDO/USD,0.1825,0.1915,0.1825,0.188,3008.91,15976.85
1578614400,2020-01-10 00:00:00,EDO/USD,0.1838,0.1916,0.178,0.1825,5350.49,29081.34
1578528000,2020-01-09 00:00:00,EDO/USD,0.192,0.2,0.18,0.1838,5906.56,31499.78
1578441600,2020-01-08 00:00:00,EDO/USD,0.1961,0.1961,0.175,0.192,12394.8,66883.0
1578355200,2020-01-07 00:00:00,EDO/USD,0.2,0.2055,0.1933,0.1961,3927.31,19905.35
1578268800,2020-01-06 00:00:00,EDO/USD,0.2027,0.217,0.1982,0.2,8927.18,43735.8
1578182400,2020-01-05 00:00:00,EDO/USD,0.1991,0.2062,0.1975,0.2027,4111.44,20421.7
1578096000,2020-01-04 00:00:00,EDO/USD,0.1915,0.2037,0.1902,0.1993,8474.92,42976.71
1578009600,2020-01-03 00:00:00,EDO/USD,0.1863,0.2024,0.1816,0.1915,14092.39,73751.28
1577923200,2020-01-02 00:00:00,EDO/USD,0.1971,0.1971,0.1863,0.1863,6162.17,32647.78
1577836800,2020-01-01 00:00:00,EDO/USD,0.1926,0.2,0.1926,0.1971,2218.41,11229.79
1577750400,2019-12-31 00:00:00,EDO/USD,0.1923,0.1981,0.187,0.1926,6480.79,34133.5
1577664000,2019-12-30 00:00:00,EDO/USD,0.1981,0.2002,0.1876,0.1923,9897.65,51620.8
1577577600,2019-12-29 00:00:00,EDO/USD,0.1985,0.2078,0.195,0.1981,6778.78,33635.89
1577491200,2019-12-28 00:00:00,EDO/USD,0.2106,0.227,0.1982,0.2018,9963.25,47695.99
1577404800,2019-12-27 00:00:00,EDO/USD,0.1986,0.2106,0.1951,0.2106,3542.93,17747.45
1577318400,2019-12-26 00:00:00,EDO/USD,0.199,0.2178,0.195,0.1986,11576.62,55956.61
1577232000,2019-12-25 00:00:00,EDO/USD,0.2017,0.2047,0.1963,0.199,1488.03,7450.53
1577145600,2019-12-24 00:00:00,EDO/USD,0.203,0.2097,0.2015,0.2017,986.15,4831.0
1577059200,2019-12-23 00:00:00,EDO/USD,0.217,0.2198,0.203,0.203,1366.2,6487.77
1576972800,2019-12-22 00:00:00,EDO/USD,0.2131,0.2178,0.209,0.217,2178.04,10283.73
1576886400,2019-12-21 00:00:00,EDO/USD,0.2107,0.2245,0.2107,0.2131,6044.64,27586.89
1576800000,2019-12-20 00:00:00,EDO/USD,0.2087,0.2107,0.2021,0.2107,833.85,3991.64
1576713600,2019-12-19 00:00:00,EDO/USD,0.2163,0.2198,0.2068,0.2087,7630.29,36133.46
1576627200,2019-12-18 00:00:00,EDO/USD,0.2015,0.2163,0.1909,0.2163,7783.75,37740.78
1576540800,2019-12-17 00:00:00,EDO/USD,0.2286,0.2332,0.2011,0.2015,18883.69,87439.95
1576454400,2019-12-16 00:00:00,EDO/USD,0.2258,0.283,0.2241,0.2286,15174.86,62842.71
1576368000,2019-12-15 00:00:00,EDO/USD,0.2206,0.2258,0.2177,0.2258,3215.43,14465.28
1576281600,2019-12-14 00:00:00,EDO/USD,0.2221,0.2266,0.2151,0.2232,1276.22,5755.19
1576195200,2019-12-13 00:00:00,EDO/USD,0.2221,0.2275,0.2221,0.2257,284.59,1261.24
1576108800,2019-12-12 00:00:00,EDO/USD,0.2257,0.2318,0.2221,0.2221,723.16,3136.98
1576022400,2019-12-11 00:00:00,EDO/USD,0.236,0.2365,0.2266,0.2266,3110.1,13417.84
1575936000,2019-12-10 00:00:00,EDO/USD,0.242,0.242,0.2195,0.236,3218.62,14277.73
1575849600,2019-12-09 00:00:00,EDO/USD,0.252,0.252,0.2368,0.242,4590.81,18979.01
1575763200,2019-12-08 00:00:00,EDO/USD,0.2411,0.33,0.2411,0.252,17375.92,61254.22
1575676800,2019-12-07 00:00:00,EDO/USD,0.2379,0.253,0.2363,0.2411,2632.04,10862.15
1575590400,2019-12-06 00:00:00,EDO/USD,0.2309,0.2379,0.2256,0.2379,3677.2,15954.49
1575504000,2019-12-05 00:00:00,EDO/USD,0.2314,0.2349,0.2252,0.2305,1202.78,5221.35
1575417600,2019-12-04 00:00:00,EDO/USD,0.2382,0.2524,0.2314,0.2314,1058.63,4409.36
1575331200,2019-12-03 00:00:00,EDO/USD,0.2379,0.2458,0.236,0.2382,474.99,1976.48
1575244800,2019-12-02 00:00:00,EDO/USD,0.2391,0.2439,0.2371,0.2379,1550.8,6460.35
1575158400,2019-12-01 00:00:00,EDO/USD,0.2443,0.2481,0.232,0.2391,2207.35,9195.79
1575072000,2019-11-30 00:00:00,EDO/USD,0.2513,0.2565,0.2441,0.2443,1423.92,5637.69
1574985600,2019-11-29 00:00:00,EDO/USD,0.2457,0.273,0.2454,0.2513,8277.29,31146.86
1574899200,2019-11-28 00:00:00,EDO/USD,0.24,0.2471,0.24,0.2433,1556.43,6419.62
1574812800,2019-11-27 00:00:00,EDO/USD,0.2399,0.2471,0.2194,0.24,4677.62,19389.48
1574726400,2019-11-26 00:00:00,EDO/USD,0.2259,0.2411,0.2218,0.2399,3353.0,14216.38
1574640000,2019-11-25 00:00:00,EDO/USD,0.222,0.2432,0.1676,0.2259,37258.66,187092.8
1574553600,2019-11-24 00:00:00,EDO/USD,0.2332,0.2332,0.2214,0.222,3272.19,14439.53
1574467200,2019-11-23 00:00:00,EDO/USD,0.2309,0.2399,0.2194,0.2332,12133.7,53631.2
1574380800,2019-11-22 00:00:00,EDO/USD,0.256,0.256,0.21,0.2309,14885.71,66452.66
1574294400,2019-11-21 00:00:00,EDO/USD,0.2837,0.2869,0.2362,0.2565,12376.98,48723.89
1574208000,2019-11-20 00:00:00,EDO/USD,0.2958,0.2974,0.28,0.2837,7762.34,27027.05
1574121600,2019-11-19 00:00:00,EDO/USD,0.2982,0.3059,0.284,0.2958,6451.46,22002.51
1574035200,2019-11-18 00:00:00,EDO/USD,0.2972,0.3162,0.291,0.2982,9334.47,30805.26
1573948800,2019-11-17 00:00:00,EDO/USD,0.2989,0.2991,0.295,0.2972,2743.91,9201.35
1573862400,2019-11-16 00:00:00,EDO/USD,0.2885,0.2989,0.2885,0.2989,10101.28,34660.59
1573776000,2019-11-15 00:00:00,EDO/USD,0.297,0.2991,0.2855,0.2885,3428.23,11718.24
1573689600,2019-11-14 00:00:00,EDO/USD,0.3003,0.3003,0.2951,0.2969,4865.82,16471.57
1573603200,2019-11-13 00:00:00,EDO/USD,0.301,0.3055,0.2958,0.3003,12435.28,41044.28
1573516800,2019-11-12 00:00:00,EDO/USD,0.3006,0.305,0.2957,0.301,14565.16,48464.11
1573430400,2019-11-11 00:00:00,EDO/USD,0.3186,0.3186,0.2962,0.3006,2812.17,9248.3
1573344000,2019-11-10 00:00:00,EDO/USD,0.2936,0.3186,0.2936,0.3186,3778.32,12293.95
1573257600,2019-11-09 00:00:00,EDO/USD,0.2874,0.298,0.2874,0.2936,4101.01,13900.31
1573171200,2019-11-08 00:00:00,EDO/USD,0.3051,0.3051,0.285,0.2874,10852.43,37225.1
1573084800,2019-11-07 00:00:00,EDO/USD,0.3081,0.3081,0.2932,0.3055,10092.2,33515.54
1572998400,2019-11-06 00:00:00,EDO/USD,0.323,0.325,0.3081,0.3081,25575.91,81689.3
1572912000,2019-11-05 00:00:00,EDO/USD,0.3151,0.323,0.3121,0.323,10650.86,33551.33
1572825600,2019-11-04 00:00:00,EDO/USD,0.315,0.3293,0.3126,0.3151,8880.68,27634.38
1572739200,2019-11-03 00:00:00,EDO/USD,0.3152,0.332,0.3101,0.315,8135.06,25715.4
1572652800,2019-11-02 00:00:00,EDO/USD,0.3241,0.333,0.3152,0.3152,4236.74,13062.13
1572566400,2019-11-01 00:00:00,EDO/USD,0.3031,0.3275,0.2953,0.3241,14381.04,45413.75
1572480000,2019-10-31 00:00:00,EDO/USD,0.287,0.315,0.2801,0.3031,32343.09,107958.2
1572393600,2019-10-30 00:00:00,EDO/USD,0.2975,0.2998,0.2823,0.287,3033.32,10448.06
1572307200,2019-10-29 00:00:00,EDO/USD,0.305,0.32,0.2948,0.2975,9746.98,31935.47
1572220800,2019-10-28 00:00:00,EDO/USD,0.3004,0.33,0.283,0.305,18817.47,61512.38
1572134400,2019-10-27 00:00:00,EDO/USD,0.28,0.3056,0.28,0.3004,8681.88,29285.99
1572048000,2019-10-26 00:00:00,EDO/USD,0.2903,0.316,0.2774,0.28,28467.41,97058.82
1571961600,2019-10-25 00:00:00,EDO/USD,0.2748,0.31,0.2661,0.2903,37046.27,124092.14
1571875200,2019-10-24 00:00:00,EDO/USD,0.279,0.2798,0.2689,0.2748,16646.49,61383.79
1571788800,2019-10-23 00:00:00,EDO/USD,0.289,0.289,0.26,0.279,48684.24,177728.02
1571702400,2019-10-22 00:00:00,EDO/USD,0.2923,0.2963,0.282,0.289,13708.44,48203.75
1571616000,2019-10-21 00:00:00,EDO/USD,0.2874,0.3018,0.287,0.2923,7565.42,26062.82
1571529600,2019-10-20 00:00:00,EDO/USD,0.2913,0.2933,0.275,0.2874,12899.6,45541.1
1571443200,2019-10-19 00:00:00,EDO/USD,0.3208,0.3251,0.2825,0.2913,42041.52,138808.44
1571356800,2019-10-18 00:00:00,EDO/USD,0.2905,0.3424,0.27,0.3208,65658.83,219308.0
1571270400,2019-10-17 00:00:00,EDO/USD,0.28,0.2997,0.2745,0.2905,9867.33,33997.43
1571184000,2019-10-16 00:00:00,EDO/USD,0.3031,0.3064,0.27,0.28,19611.68,70822.33
1571097600,2019-10-15 00:00:00,EDO/USD,0.3072,0.3132,0.3028,0.3031,6425.22,20819.05
1571011200,2019-10-14 00:00:00,EDO/USD,0.3173,0.318,0.3014,0.3072,9304.18,30201.21
1570924800,2019-10-13 00:00:00,EDO/USD,0.3192,0.3301,0.3014,0.3173,9626.08,30552.14
1570838400,2019-10-12 00:00:00,EDO/USD,0.332,0.332,0.3192,0.3192,2050.42,6254.27
1570752000,2019-10-11 00:00:00,EDO/USD,0.3291,0.3475,0.2511,0.332,110219.05,369747.2
1570665600,2019-10-10 00:00:00,EDO/USD,0.3059,0.3454,0.2801,0.3291,223005.31,685959.62
1570579200,2019-10-09 00:00:00,EDO/USD,0.4145,0.4515,0.195,0.3059,1135896.65,3956748.89
1570492800,2019-10-08 00:00:00,EDO/USD,0.3961,0.4147,0.385,0.4145,9881.74,24786.86
1570406400,2019-10-07 00:00:00,EDO/USD,0.3907,0.42,0.39,0.3961,27836.6,68022.82
1570320000,2019-10-06 00:00:00,EDO/USD,0.4691,0.4691,0.389,0.3907,96139.97,237149.82
1570233600,2019-10-05 00:00:00,EDO/USD,0.44,0.478,0.4231,0.4691,34023.4,75982.76
1570147200,2019-10-04 00:00:00,EDO/USD,0.4436,0.478,0.4198,0.44,123512.6,269514.88
1570060800,2019-10-03 00:00:00,EDO/USD,0.3762,0.4545,0.372,0.4436,86359.92,205728.67
1569974400,2019-10-02 00:00:00,EDO/USD,0.3623,0.39,0.3494,0.3762,26904.93,72552.93
1569888000,2019-10-01 00:00:00,EDO/USD,0.3818,0.41,0.3575,0.3623,33502.86,87346.28
1569801600,2019-09-30 00:00:00,EDO/USD,0.3278,0.404,0.3051,0.3818,37902.85,107522.93
1569715200,2019-09-29 00:00:00,EDO/USD,0.3586,0.3997,0.3205,0.3278,47228.83,137991.85
1569628800,2019-09-28 00:00:00,EDO/USD,0.3711,0.3736,0.355,0.3586,17728.94,49200.71
1569542400,2019-09-27 00:00:00,EDO/USD,0.2826,0.4444,0.2806,0.3711,150730.23,377909.47
1569456000,2019-09-26 00:00:00,EDO/USD,0.2996,0.377,0.27,0.2826,10572.53,35131.1
1569369600,2019-09-25 00:00:00,EDO/USD,0.2947,0.3239,0.2762,0.2996,22026.19,77283.94
1569283200,2019-09-24 00:00:00,EDO/USD,0.377,0.3811,0.2459,0.2947,67964.31,229553.08
1569196800,2019-09-23 00:00:00,EDO/USD,0.3962,0.45,0.365,0.377,41316.09,97983.34
1569110400,2019-09-22 00:00:00,EDO/USD,0.3786,0.417,0.368,0.3962,15896.73,40076.12
1569024000,2019-09-21 00:00:00,EDO/USD,0.376,0.3934,0.365,0.3786,11934.32,31334.63
1568937600,2019-09-20 00:00:00,EDO/USD,0.376,0.3809,0.3676,0.376,12606.83,33725.01
1568851200,2019-09-19 00:00:00,EDO/USD,0.3869,0.3996,0.365,0.376,10775.32,28754.42
1568764800,2019-09-18 00:00:00,EDO/USD,0.368,0.4,0.3502,0.3869,26910.55,71567.45
1568678400,2019-09-17 00:00:00,EDO/USD,0.3066,0.4067,0.3013,0.368,154273.24,418655.77
1568592000,2019-09-16 00:00:00,EDO/USD,0.2981,0.3222,0.29,0.3066,14085.53,46838.93
1568505600,2019-09-15 00:00:00,EDO/USD,0.2895,0.3023,0.286,0.2981,2012.86,6856.53
1568419200,2019-09-14 00:00:00,EDO/USD,0.2865,0.3014,0.285,0.2895,10242.01,34696.94
1568332800,2019-09-13 00:00:00,EDO/USD,0.2872,0.3014,0.277,0.2865,6860.68,24198.92
1568246400,2019-09-12 00:00:00,EDO/USD,0.3129,0.3129,0.2848,0.2872,29650.43,101139.04
1568160000,2019-09-11 00:00:00,EDO/USD,0.322,0.371,0.3129,0.3129,11960.77,35377.29
1568073600,2019-09-10 00:00:00,EDO/USD,0.316,0.3351,0.3051,0.322,6177.86,19586.7
1567987200,2019-09-09 00:00:00,EDO/USD,0.3244,0.3315,0.3051,0.316,12594.98,40322.38
1567900800,2019-09-08 00:00:00,EDO/USD,0.2987,0.36,0.2936,0.3244,48074.99,148469.83
1567814400,2019-09-07 00:00:00,EDO/USD,0.273,0.3277,0.2699,0.2987,47428.22,156569.81
1567728000,2019-09-06 00:00:00,EDO/USD,0.2878,0.2956,0.2699,0.273,29865.25,107865.5
1567641600,2019-09-05 00:00:00,EDO/USD,0.295,0.32,0.2788,0.2878,30218.31,104182.65
1567555200,2019-09-04 00:00:00,EDO/USD,0.3162,0.3207,0.2949,0.295,20863.06,68203.16
1567468800,2019-09-03 00:00:00,EDO/USD,0.3218,0.335,0.3099,0.3162,11908.42,37864.28
1567382400,2019-09-02 00:00:00,EDO/USD,0.3278,0.3472,0.3139,0.3218,42421.06,129784.93
1567296000,2019-09-01 00:00:00,EDO/USD,0.333,0.3398,0.3151,0.3278,17469.62,53631.11
1567209600,2019-08-31 00:00:00,EDO/USD,0.334,0.3445,0.3288,0.333,12893.97,38202.58
1567123200,2019-08-30 00:00:00,EDO/USD,0.33,0.3445,0.3261,0.334,29005.05,87060.36
1567036800,2019-08-29 00:00:00,EDO/USD,0.3745,0.3745,0.3267,0.33,43634.16,127000.72
1566950400,2019-08-28 00:00:00,EDO/USD,0.3826,0.3944,0.3552,0.3745,192523.23,516071.32
1566864000,2019-08-27 00:00:00,EDO/USD,0.4158,0.4158,0.3731,0.3826,441145.38,1148915.02
1566777600,2019-08-26 00:00:00,EDO/USD,0.4173,0.4464,0.4078,0.4158,36617.54,84827.85
1566691200,2019-08-25 00:00:00,EDO/USD,0.4223,0.4358,0.4083,0.4173,26502.26,62498.82
1566604800,2019-08-24 00:00:00,EDO/USD,0.4265,0.4363,0.412,0.4223,9444.9,22186.29
1566518400,2019-08-23 00:00:00,EDO/USD,0.425,0.44,0.4182,0.4265,10655.43,24882.17
1566432000,2019-08-22 00:00:00,EDO/USD,0.4105,0.4264,0.3921,0.425,20518.89,50017.93
1566345600,2019-08-21 00:00:00,EDO/USD,0.4259,0.4259,0.3998,0.4105,29192.71,71036.05
1566259200,2019-08-20 00:00:00,EDO/USD,0.4469,0.45,0.4188,0.4259,16914.83,39349.7
1566172800,2019-08-19 00:00:00,EDO/USD,0.4673,0.476,0.4424,0.4469,29599.14,64323.61
1566086400,2019-08-18 00:00:00,EDO/USD,0.42,0.476,0.4164,0.4673,179666.7,388673.88
1566000000,2019-08-17 00:00:00,EDO/USD,0.4141,0.4265,0.41,0.42,14790.13,35453.39
1565913600,2019-08-16 00:00:00,EDO/USD,0.4497,0.4544,0.3974,0.4141,132797.22,322000.97
1565827200,2019-08-15 00:00:00,EDO/USD,0.455,0.4638,0.441,0.4497,38388.92,85281.3
1565740800,2019-08-14 00:00:00,EDO/USD,0.48,0.4886,0.455,0.455,75342.35,162513.46
1565654400,2019-08-13 00:00:00,EDO/USD,0.4959,0.5017,0.48,0.48,39144.54,81162.51
1565568000,2019-08-12 00:00:00,EDO/USD,0.511,0.511,0.4953,0.4959,25352.39,50417.67
1565481600,2019-08-11 00:00:00,EDO/USD,0.4898,0.511,0.4858,0.511,33443.96,66965.39
1565395200,2019-08-10 00:00:00,EDO/USD,0.4785,0.509,0.4713,0.4898,39656.75,80361.42
1565308800,2019-08-09 00:00:00,EDO/USD,0.5068,0.5194,0.47,0.4785,120260.8,244514.04
1565222400,2019-08-08 00:00:00,EDO/USD,0.5601,0.5879,0.505,0.5068,224973.36,405934.95
1565136000,2019-08-07 00:00:00,EDO/USD,0.5156,0.5828,0.505,0.5601,214480.26,395748.32
1565049600,2019-08-06 00:00:00,EDO/USD,0.529,0.554,0.505,0.5156,206804.63,398618.46
1564963200,2019-08-05 00:00:00,EDO/USD,0.475,0.5483,0.4601,0.529,210135.05,413072.02
1564876800,2019-08-04 00:00:00,EDO/USD,0.471,0.4809,0.4533,0.475,42366.61,90158.25
1564790400,2019-08-03 00:00:00,EDO/USD,0.5231,0.5313,0.4427,0.471,185718.81,387279.59
1564704000,2019-08-02 00:00:00,EDO/USD,0.5299,0.54,0.5,0.5231,82632.0,157224.58
1564617600,2019-08-01 00:00:00,EDO/USD,0.5973,0.602,0.496,0.5299,317488.32,610015.49
1564531200,2019-07-31 00:00:00,EDO/USD,0.6024,0.6145,0.5879,0.5973,38362.98,63978.92
1564444800,2019-07-30 00:00:00,EDO/USD,0.6245,0.6245,0.58,0.6024,132259.6,220516.47
1564358400,2019-07-29 00:00:00,EDO/USD,0.6542,0.6566,0.5977,0.6245,61706.24,99740.02
1564272000,2019-07-28 00:00:00,EDO/USD,0.6554,0.6656,0.6259,0.6542,20353.9,31389.17
1564185600,2019-07-27 00:00:00,EDO/USD,0.7051,0.716,0.6554,0.6554,17803.81,26051.57
1564099200,2019-07-26 00:00:00,EDO/USD,0.7234,0.7234,0.6971,0.7051,3948.48,5573.25
1564012800,2019-07-25 00:00:00,EDO/USD,0.7055,0.7364,0.7053,0.7234,26032.54,36199.59
1563926400,2019-07-24 00:00:00,EDO/USD,0.7212,0.7212,0.6605,0.7055,43683.31,64035.69
1563840000,2019-07-23 00:00:00,EDO/USD,0.7288,0.7396,0.69,0.7212,32572.09,45738.23
1563753600,2019-07-22 00:00:00,EDO/USD,0.7817,0.7867,0.7228,0.7288,23922.3,31743.01
1563667200,2019-07-21 00:00:00,EDO/USD,0.7682,0.798,0.761,0.7817,69129.35,89669.87
1563580800,2019-07-20 00:00:00,EDO/USD,0.7467,0.792,0.7452,0.7682,28250.51,36635.28
1563494400,2019-07-19 00:00:00,EDO/USD,0.748,0.7715,0.73,0.7467,21542.85,29053.7
1563408000,2019-07-18 00:00:00,EDO/USD,0.7718,0.7933,0.7361,0.748,122838.21,162930.19
1563321600,2019-07-17 00:00:00,EDO/USD,0.7062,0.7763,0.701,0.7718,44263.53,59956.34
1563235200,2019-07-16 00:00:00,EDO/USD,0.7112,0.8803,0.7,0.7062,191381.62,248987.98
1563148800,2019-07-15 00:00:00,EDO/USD,0.711,0.7758,0.68,0.7112,80353.0,114110.31
1563062400,2019-07-14 00:00:00,EDO/USD,0.7627,0.7627,0.711,0.711,75286.8,103230.45
1562976000,2019-07-13 00:00:00,EDO/USD,0.7862,0.7864,0.739,0.7627,25826.09,34098.55
1562889600,2019-07-12 00:00:00,EDO/USD,0.7541,0.8149,0.736,0.7862,48112.45,62353.0
1562803200,2019-07-11 00:00:00,EDO/USD,0.819,0.8298,0.7427,0.7541,89026.23,114900.85
1562716800,2019-07-10 00:00:00,EDO/USD,0.8636,0.8672,0.8006,0.819,124376.12,150659.24
1562630400,2019-07-09 00:00:00,EDO/USD,0.899,0.9148,0.855,0.8636,52124.18,59397.52
1562544000,2019-07-08 00:00:00,EDO/USD,0.9193,0.95,0.899,0.899,54954.83,59402.49
1562457600,2019-07-07 00:00:00,EDO/USD,0.9087,0.9196,0.8884,0.9193,8836.78,9797.87
1562371200,2019-07-06 00:00:00,EDO/USD,0.8831,0.9508,0.8793,0.9087,23537.53,25740.03
1562284800,2019-07-05 00:00:00,EDO/USD,0.8687,0.8831,0.8533,0.8831,10928.89,12587.98
1562198400,2019-07-04 00:00:00,EDO/USD,0.9226,0.9491,0.8651,0.8687,18540.87,20512.24
1562112000,2019-07-03 00:00:00,EDO/USD,0.8978,0.95,0.8928,0.9226,55350.84,59319.01
1562025600,2019-07-02 00:00:00,EDO/USD,0.8698,0.9477,0.8363,0.8978,57738.72,64834.66
1561939200,2019-07-01 00:00:00,EDO/USD,0.8786,0.9086,0.8446,0.8698,60761.8,70581.12
1561852800,2019-06-30 00:00:00,EDO/USD,0.9365,0.96,0.8726,0.8786,81211.47,88972.71
1561766400,2019-06-29 00:00:00,EDO/USD,0.9233,0.97,0.9061,0.9365,85565.24,92154.63
1561680000,2019-06-28 00:00:00,EDO/USD,0.9378,0.9793,0.9128,0.9233,127983.64,136604.65
1561593600,2019-06-27 00:00:00,EDO/USD,1.097,1.119,0.9113,0.9378,292979.88,292482.7
1561507200,2019-06-26 00:00:00,EDO/USD,1.086,1.154,1.051,1.097,331945.11,302695.8
1561420800,2019-06-25 00:00:00,EDO/USD,1.105,1.154,1.065,1.086,125408.91,116101.11
1561334400,2019-06-24 00:00:00,EDO/USD,1.1,1.18,1.08,1.105,168657.92,151911.09
1561248000,2019-06-23 00:00:00,EDO/USD,1.13,1.211,1.09,1.1,274438.02,237049.28
1561161600,2019-06-22 00:00:00,EDO/USD,1.083,1.172,1.044,1.13,382282.26,344884.57
1561075200,2019-06-21 00:00:00,EDO/USD,1.011,1.128,1.005,1.083,164332.78,154382.41
1560988800,2019-06-20 00:00:00,EDO/USD,1.007,1.044,0.99,1.011,105492.11,104790.36
